ID	GroupID	Level	Variation	ColorList	Block1	Block2	Block3	Block4
5229	999	26	1	Blue,Green,Green,Green,Green,Green,Green,Red,Yellow	3:XXX XOO XXX=Green, Red	1:OXX XXO XXO=Green, Green, Yellow	2:XXX OXO XXX=Green, Green	4:XXX XXO OXX=Blue, Green
5230	1000	26	1	Blue,Green,Green,Green,Green,Red,White,White,White	4:XXX XXO OXX=Red, White	1:OXX XXX XOO=Green, Green, White	2:XXX OXO XXX=Green, Green	3:XXX XOO XXX=Blue, White
5231	1001	26	1	Blue,Green,Green,Green,Green,White,White,Yellow,Yellow	4:OXX XXX XOX=Blue, Yellow	1:OXX XXX XOO=Green, Green, White	2:XXX OXO XXX=Green, Green	3:XXX XOX XOX=White, Yellow
5232	1002	26	1	Blue,Green,Green,Green,Green,White,Yellow,Yellow,Yellow	4:OXX XXX XOX=Blue, Yellow	1:OXX XXO XXO=Green, Green, Yellow	2:XXX OXO XXX=Green, Green	3:XXX XOX XOX=White, Yellow
5233	1003	26	1	Blue,Green,Green,Green,Red,Red,Red,White,White	2:XXX OXO XXX=Red, Red	1:OXX XXX XOO=Green, Green, White	4:XXO OXX XXX=Green, Red	3:XXX XOO XXX=Blue, White
5234	1004	26	1	Blue,Green,Green,Green,Red,Red,White,White,White	2:XXX OXO XXX=Red, Red	1:OXX XXX XOO=Green, Green, White	4:OXX XXO XXX=Green, White	3:XXX XOO XXX=Blue, White
5235	1005	26	1	Blue,Green,Green,Green,Red,Red,Yellow,Yellow,Yellow	1:OXX OXX XXO=Red, Yellow, Yellow	3:XXX XOO XXX=Red, Yellow	2:XXX OXO XXX=Green, Green	4:XXX XXO OXX=Blue, Green
5236	1006	26	1	Blue,Green,Green,Green,White,White,Yellow,Yellow,Yellow	1:OXX XXX XOO=Blue, Yellow, Yellow	4:OXX XXX XOX=Green, White	2:XXX OXO XXX=Green, Green	3:XXX XOX XOX=White, Yellow
5237	1007	26	1	Blue,Green,Green,Green,White,Yellow,Yellow,Yellow,Yellow	1:OXX XXX XOO=Blue, Yellow, Yellow	4:OXX XXO XXX=Green, Yellow	2:XXX OXO XXX=Green, Green	3:XXX XOX XOX=White, Yellow
5238	1008	26	1	Blue,Green,Green,Red,Red,Red,White,White,White	2:XXX OXO XXX=Red, Red	3:XXX XOX XOX=Red, White	1:OXX OXX XXO=Green, White, White	4:XXX XXO OXX=Blue, Green
5239	1009	26	1	Blue,Green,Green,Red,Red,White,White,White,White	2:XXX OXO XXX=Red, Red	4:OXX XXX XOX=Green, White	1:OXX OXX XXO=Green, White, White	3:XXX XOO XXX=Blue, White
5240	1010	26	1	Blue,Red,Red,White,White,White,White,Yellow,Yellow	2:XXX OXO XXX=Red, Red	4:XXO XXX XOX=Blue, White	1:OOX XXX XXO=White, White, Yellow	3:XXX XOX XOX=White, Yellow
5241	1011	26	1	Blue,Red,Red,White,White,White,Yellow,Yellow,Yellow	2:XXX OXO XXX=Red, Red	4:XXX XXO OXX=Blue, Yellow	1:OOX XXX XXO=White, White, Yellow	3:XXX XOX XOX=White, Yellow
5242	1012	26	1	Green,Green,Green,Green,Red,White,White,White,Yellow	4:XXX XXO OXX=Red, White	1:OXX XXX XOO=Green, Green, White	2:XXX OXO XXX=Green, Green	3:XXX XOX XOX=White, Yellow
5243	1013	26	1	Green,Green,Green,Green,Red,White,White,Yellow,Yellow	4:OXX XXO XXX=Red, Yellow	1:OXX XXX XOO=Green, Green, White	2:XXX OXO XXX=Green, Green	3:XXX XOX XOX=White, Yellow
5244	1013	26	2	Green,Green,Green,Green,Red,White,White,Yellow,Yellow	4:XXX XXO OXX=Red, White	1:OXX XXO XXO=Green, Green, Yellow	2:XXX OXO XXX=Green, Green	3:XXX XOX XOX=White, Yellow
5245	1014	26	1	Green,Green,Green,Green,Red,White,Yellow,Yellow,Yellow	4:OXX XXO XXX=Red, Yellow	1:OXX XXO XXO=Green, Green, Yellow	2:XXX OXO XXX=Green, Green	3:XXX XOX XOX=White, Yellow
5246	1015	26	1	Green,Green,Green,Red,Red,Red,White,White,Yellow	2:XXX OXO XXX=Red, Red	1:OXX XXX XOO=Green, Green, White	4:XXO OXX XXX=Green, Red	3:XXX XOX XOX=White, Yellow
5247	1016	26	1	Green,Green,Green,Red,Red,Red,White,Yellow,Yellow	2:XXX OXO XXX=Red, Red	1:OXX XXO XXO=Green, Green, Yellow	4:XXO OXX XXX=Green, Red	3:XXX XOX XOX=White, Yellow
5248	1017	26	1	Green,Green,Green,Red,Red,White,White,White,Yellow	2:XXX OXO XXX=Red, Red	1:OXX XXX XOO=Green, Green, White	4:OXX XXO XXX=Green, White	3:XXX XOX XOX=White, Yellow
5249	1018	26	1	Green,Green,Green,Red,Red,White,White,Yellow,Yellow	2:XXX OXO XXX=Red, Red	1:OXX XXO XXO=Green, Green, Yellow	4:OXX XXO XXX=Green, White	3:XXX XOX XOX=White, Yellow
5250	1019	26	1	Green,Green,Green,Red,White,White,Yellow,Yellow,Yellow	1:OXX OXX XXO=Red, Yellow, Yellow	4:OXX XXX XOX=Green, White	2:XXX OXO XXX=Green, Green	3:XXX XOX XOX=White, Yellow
5251	1020	26	1	Green,Green,Green,Red,White,Yellow,Yellow,Yellow,Yellow	1:OXX OXX XXO=Red, Yellow, Yellow	4:OXX XXO XXX=Green, Yellow	2:XXX OXO XXX=Green, Green	3:XXX XOX XOX=White, Yellow
5252	1021	26	1	Green,Green,Red,Red,White,White,White,White,Yellow	2:XXX OXO XXX=Red, Red	4:OXX XXX XOX=Green, White	1:OXX OXX XXO=Green, White, White	3:XXX XOX XOX=White, Yellow
5253	1022	26	1	Green,Green,Red,Red,White,White,White,Yellow,Yellow	2:XXX OXO XXX=Red, Red	1:OXX XXX XOO=Green, Green, White	4:XOX XXX XXO=White, Yellow	3:XXX XOX XOX=White, Yellow
5254	1022	26	2	Green,Green,Red,Red,White,White,White,Yellow,Yellow	2:XXX OXO XXX=Red, Red	4:OXX XXO XXX=Green, Yellow	1:OXX OXX XXO=Green, White, White	3:XXX XOX XOX=White, Yellow
5255	1023	26	1	Green,Green,Red,Red,White,White,Yellow,Yellow,Yellow	2:XXX OXO XXX=Red, Red	1:OXX XXO XXO=Green, Green, Yellow	4:XOX XXX XXO=White, Yellow	3:XXX XOX XOX=White, Yellow
5256	1024	26	1	Green,Red,Red,White,White,White,White,Yellow,Yellow	2:XXX OXO XXX=Red, Red	4:OXX XXX XOX=Green, White	1:OOX XXX XXO=White, White, Yellow	3:XXX XOX XOX=White, Yellow
5257	1025	26	1	Green,Red,Red,White,White,White,Yellow,Yellow,Yellow	2:XXX OXO XXX=Red, Red	4:OXX XXO XXX=Green, Yellow	1:OOX XXX XXO=White, White, Yellow	3:XXX XOX XOX=White, Yellow
5258	1026	27	1	Blue,Blue,Blue,Blue,Green,Red,White,Yellow	1:XXO XXX OOX=Blue, Blue, White	3:XXX XOO XXX=Red, Yellow	4:XXX XXO OXX=Blue, Green	2:XXX OXO XXX=Blue
5259	1026	27	2	Blue,Blue,Blue,Blue,Green,Red,White,Yellow	2:XOX XXX XOX=Blue	1:XXO XXO OXX=Blue, Blue, Yellow	4:XXO OXX XXX=Green, Red	3:XXX XOO XXX=Blue, White
5260	1026	27	3	Blue,Blue,Blue,Blue,Green,Red,White,Yellow	2:XOX XXX XOX=Blue	4:XXX XXO OXX=Blue, Yellow	1:XXO OXX OXX=Blue, Green, Red	3:XXX XOO XXX=Blue, White
5261	1026	27	4	Blue,Blue,Blue,Blue,Green,Red,White,Yellow	3:XXX XOO XXX=Green, Red	1:XXO XXX OOX=Blue, Blue, White	4:XOX XXX OXX=Blue, Yellow	2:XXX OXO XXX=Blue
5262	1026	27	5	Blue,Blue,Blue,Blue,Green,Red,White,Yellow	3:XXX XOX XOX=Blue, Green	4:XXO XXX XOX=Blue, White	1:XOO XXX OXX=Blue, Red, Yellow	2:XXX OXO XXX=Blue
5263	1026	27	6	Blue,Blue,Blue,Blue,Green,Red,White,Yellow	4:XXO XXX XOX=Blue, Blue	2:XXX OXO XXX=Yellow	1:XXO OXX OXX=Blue, Green, Red	3:XXX XOO XXX=Blue, White
5264	1027	27	1	Blue,Blue,Blue,Green,Green,Red,White,Yellow	1:XXO XXX OOX=Blue, Blue, White	3:XXX XOO XXX=Red, Yellow	2:XXX OXO XXX=Green, Green	4:OXX XXO XXX=Blue
5265	1027	27	2	Blue,Blue,Blue,Green,Green,Red,White,Yellow	2:XOX XXX XOX=Blue	4:OXX XXO XXX=Green, Yellow	1:XXO OXX OXX=Blue, Green, Red	3:XXX XOO XXX=Blue, White
5266	1027	27	3	Blue,Blue,Blue,Green,Green,Red,White,Yellow	3:XXX XOO XXX=Green, Red	1:XXO XXX OOX=Blue, Blue, White	2:XOX XXX XOX=Yellow	4:XXX XXO OXX=Blue, Green
5267	1027	27	4	Blue,Blue,Blue,Green,Green,Red,White,Yellow	3:XXX XOX XOX=Blue, Green	1:XXO XXX OOX=Blue, Blue, White	4:XXO OXX XXX=Green, Red	2:XOX XXX XOX=Yellow
5268	1027	27	5	Blue,Blue,Blue,Green,Green,Red,White,Yellow	3:XXX XOO XXX=Green, Red	1:XXO XXO OXX=Blue, Blue, Yellow	4:OXX XXO XXX=Green, White	2:XXX OXO XXX=Blue
5269	1027	27	6	Blue,Blue,Blue,Green,Green,Red,White,Yellow	3:XXX XOO XXX=Green, Red	1:XXO XXX OOX=Blue, Blue, White	4:XXX XXO OXX=Blue, Green	2:XOX XXX XOX=Yellow
5270	1027	27	7	Blue,Blue,Blue,Green,Green,Red,White,Yellow	3:XXX XOX XOX=Blue, Green	2:XOX XXX XOX=White	1:XOO XXX OXX=Blue, Red, Yellow	4:XXX XXO OXX=Blue, Green
5271	1027	27	8	Blue,Blue,Blue,Green,Green,Red,White,Yellow	3:XXX XOX XOX=Blue, Green	4:OXX XXX XOX=Green, White	1:XOO XXX OXX=Blue, Red, Yellow	2:XXX OXO XXX=Blue
5272	1027	27	9	Blue,Blue,Blue,Green,Green,Red,White,Yellow	3:XXX XOX XOX=Blue, Green	4:XXO XXX XOX=Blue, White	1:XXO OXX OXX=Blue, Green, Red	2:XOX XXX XOX=Yellow
5273	1027	27	10	Blue,Blue,Blue,Green,Green,Red,White,Yellow	4:OXX XXO XXX=Red, Yellow	1:XOO XXX OXX=Blue, Blue	2:XXX OXO XXX=Green, Green	3:XXX XOO XXX=Blue, White
5274	1027	27	11	Blue,Blue,Blue,Green,Green,Red,White,Yellow	4:XXO OXX XXX=Blue, Red	1:XOO XXX OXX=Blue, Blue	2:XXX OXO XXX=Green, Green	3:XXX XOX XOX=White, Yellow
5275	1027	27	12	Blue,Blue,Blue,Green,Green,Red,White,Yellow	4:XXO OXX XXX=Blue, Red	1:XXO XXO OXX=Blue, Blue, Yellow	2:XXX OXO XXX=Green, Green	3:XOX XOX XXX=White
5276	1028	27	1	Blue,Blue,Blue,Green,Red,Red,White,Yellow	1:XXO OXX OXX=Blue, Red, White	3:XXX XOO XXX=Red, Yellow	4:XXX XXO OXX=Blue, Green	2:XXX OXO XXX=Blue
5277	1028	27	2	Blue,Blue,Blue,Green,Red,Red,White,Yellow	1:XXO XXX OOX=Blue, Blue, White	3:XXX XOO XXX=Red, Yellow	4:XXO OXX XXX=Green, Red	2:XXX OXO XXX=Blue
5278	1028	27	3	Blue,Blue,Blue,Green,Red,Red,White,Yellow	2:XXX OXO XXX=Red, Red	1:XXO XXX OOX=Blue, Blue, White	3:XOX XOX XXX=Yellow	4:XXX XXO OXX=Blue, Green
5279	1028	27	4	Blue,Blue,Blue,Green,Red,Red,White,Yellow	2:XXX OXO XXX=Red, Red	1:XOO XXX OXX=Blue, Blue	4:XXX XXO OXX=Blue, Green	3:XXX XOX XOX=White, Yellow
5280	1028	27	5	Blue,Blue,Blue,Green,Red,Red,White,Yellow	2:XXX OXO XXX=Red, Red	1:XXO XXO OXX=Blue, Blue, Yellow	4:XXX XXO OXX=Blue, Green	3:XOX XOX XXX=White
5281	1028	27	6	Blue,Blue,Blue,Green,Red,Red,White,Yellow	2:XOX XXX XOX=Blue	3:XXX XOX XOX=Red, White	1:XOO XXX OXX=Blue, Red, Yellow	4:XXX XXO OXX=Blue, Green
5282	1028	27	7	Blue,Blue,Blue,Green,Red,Red,White,Yellow	3:XXX XOO XXX=Green, Red	4:XXO XXX XOX=Blue, White	1:XOO XXX OXX=Blue, Red, Yellow	2:XXX OXO XXX=Blue
5283	1028	27	8	Blue,Blue,Blue,Green,Red,Red,White,Yellow	4:XXO OXX XXX=Blue, Red	2:XXX OXO XXX=Yellow	1:XXO OXX OXX=Blue, Green, Red	3:XXX XOO XXX=Blue, White
5284	1028	27	9	Blue,Blue,Blue,Green,Red,Red,White,Yellow	4:OXX XXX XOX=Blue, Yellow	3:XXX XOX XOX=Red, White	1:XXO OXX OXX=Blue, Green, Red	2:XXX OXO XXX=Blue
5285	1028	27	10	Blue,Blue,Blue,Green,Red,Red,White,Yellow	4:XXO XXX XOX=Blue, Blue	3:XXX XOX XOX=Red, White	1:XXO OXX OXX=Blue, Green, Red	2:XOX XXX XOX=Yellow
5286	1029	27	1	Blue,Blue,Blue,Green,Red,White,White,Yellow	1:XXO OXX OXX=Blue, Red, White	2:XXX OXO XXX=Yellow	4:XXX XXO OXX=Blue, Green	3:XXX XOO XXX=Blue, White
5287	1029	27	2	Blue,Blue,Blue,Green,Red,White,White,Yellow	1:XXO XXX OOX=Blue, Blue, White	2:XXX OXO XXX=Yellow	4:XXO OXX XXX=Green, Red	3:XXX XOO XXX=Blue, White
5288	1029	27	3	Blue,Blue,Blue,Green,Red,White,White,Yellow	1:XXO XXX OOX=Blue, Blue, White	3:XXX XOX XOX=Red, White	2:XOX XXX XOX=Yellow	4:XXX XXO OXX=Blue, Green
5289	1029	27	4	Blue,Blue,Blue,Green,Red,White,White,Yellow	1:XXO XXX OOX=Blue, Blue, White	3:XXX XOX XOX=Red, White	4:XXX XXO OXX=Blue, Green	2:XOX XXX XOX=Yellow
5290	1029	27	5	Blue,Blue,Blue,Green,Red,White,White,Yellow	1:XXO XXX OOX=Blue, Blue, White	3:XXX XOO XXX=Red, Yellow	4:OXX XXO XXX=Green, White	2:XXX OXO XXX=Blue
5291	1029	27	6	Blue,Blue,Blue,Green,Red,White,White,Yellow	2:XOX XXX XOX=Blue	1:XXO XXX OOX=Blue, Blue, White	4:XXO OXX XXX=Green, Red	3:XXX XOX XOX=White, Yellow
5292	1029	27	7	Blue,Blue,Blue,Green,Red,White,White,Yellow	2:XOX XXX XOX=Blue	4:OXX XXX XOX=Green, White	1:XOO XXX OXX=Blue, Red, Yellow	3:XXX XOO XXX=Blue, White
5293	1029	27	8	Blue,Blue,Blue,Green,Red,White,White,Yellow	2:XOX XXX XOX=Blue	4:XXO XXX XOX=Blue, White	1:XXO OXX OXX=Blue, Green, Red	3:XXX XOX XOX=White, Yellow
5294	1029	27	9	Blue,Blue,Blue,Green,Red,White,White,Yellow	3:XXX XOO XXX=Green, Red	1:XXO XXX OOX=Blue, Blue, White	4:XOX XXX XXO=White, Yellow	2:XXX OXO XXX=Blue
5295	1029	27	10	Blue,Blue,Blue,Green,Red,White,White,Yellow	4:OXX XXX XOX=Blue, Yellow	2:XOX XXX XOX=White	1:XXO OXX OXX=Blue, Green, Red	3:XXX XOO XXX=Blue, White
5296	1029	27	11	Blue,Blue,Blue,Green,Red,White,White,Yellow	4:XXO XXX XOX=Blue, Blue	2:XOX XXX XOX=White	1:XXO OXX OXX=Blue, Green, Red	3:XXX XOX XOX=White, Yellow
5297	1029	27	12	Blue,Blue,Blue,Green,Red,White,White,Yellow	4:XXO XXX XOX=Blue, Blue	3:XXX XOO XXX=Red, Yellow	1:OXX OXX XXO=Green, White, White	2:XXX OXO XXX=Blue
5298	1030	27	1	Blue,Blue,Blue,Green,Red,White,Yellow,Yellow	1:XXO XXX OOX=Blue, Blue, White	3:XXX XOO XXX=Red, Yellow	2:XOX XXX XOX=Yellow	4:XXX XXO OXX=Blue, Green
5299	1030	27	2	Blue,Blue,Blue,Green,Red,White,Yellow,Yellow	1:OXX XXX XOO=Blue, Yellow, Yellow	3:XXX XOX XOX=Red, White	4:XXX XXO OXX=Blue, Green	2:XXX OXO XXX=Blue
5300	1030	27	3	Blue,Blue,Blue,Green,Red,White,Yellow,Yellow	1:XXO XXX OOX=Blue, Blue, White	3:XXX XOO XXX=Red, Yellow	4:XXX XXO OXX=Blue, Green	2:XOX XXX XOX=Yellow
5301	1030	27	4	Blue,Blue,Blue,Green,Red,White,Yellow,Yellow	2:XOX XXX XOX=Blue	1:XXO XXO OXX=Blue, Blue, Yellow	4:XXO OXX XXX=Green, Red	3:XXX XOX XOX=White, Yellow
5302	1030	27	5	Blue,Blue,Blue,Green,Red,White,Yellow,Yellow	2:XOX XXX XOX=Blue	4:OXX XXO XXX=Green, Yellow	1:XOO XXX OXX=Blue, Red, Yellow	3:XXX XOO XXX=Blue, White
5303	1030	27	6	Blue,Blue,Blue,Green,Red,White,Yellow,Yellow	2:XOX XXX XOX=Blue	4:XXX XXO OXX=Blue, Yellow	1:XXO OXX OXX=Blue, Green, Red	3:XXX XOX XOX=White, Yellow
5304	1030	27	7	Blue,Blue,Blue,Green,Red,White,Yellow,Yellow	3:XXX XOO XXX=Green, Red	1:XXO XXO OXX=Blue, Blue, Yellow	4:XOX XXX XXO=White, Yellow	2:XXX OXO XXX=Blue
5305	1030	27	8	Blue,Blue,Blue,Green,Red,White,Yellow,Yellow	3:XXX XOO XXX=Green, Red	1:XXO XXX OOX=Blue, Blue, White	4:XOX XXX OXX=Blue, Yellow	2:XOX XXX XOX=Yellow
5306	1030	27	9	Blue,Blue,Blue,Green,Red,White,Yellow,Yellow	3:XXX XOX XOX=Blue, Green	4:XXO XXX XOX=Blue, White	1:XOO XXX OXX=Blue, Red, Yellow	2:XOX XXX XOX=Yellow
5307	1030	27	10	Blue,Blue,Blue,Green,Red,White,Yellow,Yellow	4:OXX XXX XOX=Blue, Yellow	2:XXX OXO XXX=Yellow	1:XXO OXX OXX=Blue, Green, Red	3:XXX XOO XXX=Blue, White
5308	1030	27	11	Blue,Blue,Blue,Green,Red,White,Yellow,Yellow	4:XXO XXX XOX=Blue, Blue	2:XXX OXO XXX=Yellow	1:XXO OXX OXX=Blue, Green, Red	3:XXX XOX XOX=White, Yellow
5309	1031	27	1	Blue,Blue,Green,Green,Green,Red,White,Yellow	1:XOO XXX OXX=Blue, White	3:XXX XOO XXX=Red, Yellow	2:XXX OXO XXX=Green, Green	4:XXX XXO OXX=Blue, Green
5310	1031	27	2	Blue,Blue,Green,Green,Green,Red,White,Yellow	1:XXO XXX OOX=Blue, Blue, White	3:XXX XOO XXX=Red, Yellow	2:XXX OXO XXX=Green, Green	4:XOX XXX OXX=Green
5311	1031	27	3	Blue,Blue,Green,Green,Green,Red,White,Yellow	2:XOX XXX XOX=Blue	1:OXX XXO XXO=Green, Green, Yellow	4:XXO OXX XXX=Green, Red	3:XXX XOO XXX=Blue, White
5312	1031	27	4	Blue,Blue,Green,Green,Green,Red,White,Yellow	3:XXX XOO XXX=Green, Red	1:XXO XXX OOX=Blue, Blue, White	2:XXX OXO XXX=Green, Green	4:OXX XXX XOX=Yellow
5313	1031	27	5	Blue,Blue,Green,Green,Green,Red,White,Yellow	3:XXX XOO XXX=Green, Red	1:OXX XXX XOO=Green, Green, White	4:XOX XXX OXX=Blue, Yellow	2:XXX OXO XXX=Blue
5314	1031	27	6	Blue,Blue,Green,Green,Green,Red,White,Yellow	3:XXX XOX XOX=Blue, Green	4:OXX XXX XOX=Green, White	1:XXO OXX OXX=Blue, Green, Red	2:XOX XXX XOX=Yellow
5315	1031	27	7	Blue,Blue,Green,Green,Green,Red,White,Yellow	3:XXX XOX XOX=Blue, Green	4:XXO XXX XOX=Blue, White	2:XXX OXO XXX=Green, Green	1:OXX XXX XOO=Red, Yellow
5316	1031	27	8	Blue,Blue,Green,Green,Green,Red,White,Yellow	4:OXX XXX XOX=Blue, Yellow	3:XXX XOX XOX=Red, White	2:XXX OXO XXX=Green, Green	1:XXO XXO OXX=Blue, Green
5317	1031	27	9	Blue,Blue,Green,Green,Green,Red,White,Yellow	4:XXO XXX XOX=Blue, Blue	3:XXX XOX XOX=Red, White	2:XXX OXO XXX=Green, Green	1:XXO XXX OOX=Green, Yellow
5318	1032	27	1	Blue,Blue,Green,Green,Red,Red,White,Yellow	1:XXO OXX OXX=Blue, Red, White	3:XXX XOO XXX=Red, Yellow	2:XXX OXO XXX=Green, Green	4:OXX XXO XXX=Blue
5319	1032	27	2	Blue,Blue,Green,Green,Red,Red,White,Yellow	1:XXO XXX OOX=Blue, Blue, White	3:XXX XOO XXX=Red, Yellow	2:XXX OXO XXX=Green, Green	4:XXX OXX XXO=Red
5320	1032	27	3	Blue,Blue,Green,Green,Red,Red,White,Yellow	2:XXX OXO XXX=Red, Red	1:OOX XXX XXO=Green, Green	4:XOX XXX OXX=Blue, Yellow	3:XXX XOO XXX=Blue, White
5321	1032	27	4	Blue,Blue,Green,Green,Red,Red,White,Yellow	3:XXX XOO XXX=Green, Red	1:XXO XXX OOX=Blue, Blue, White	4:XXO OXX XXX=Green, Red	2:XOX XXX XOX=Yellow
5322	1032	27	5	Blue,Blue,Green,Green,Red,Red,White,Yellow	3:XXX XOO XXX=Green, Red	2:XOX XXX XOX=White	1:XOO XXX OXX=Blue, Red, Yellow	4:XXX XXO OXX=Blue, Green
5323	1032	27	6	Blue,Blue,Green,Green,Red,Red,White,Yellow	3:XXX XOO XXX=Green, Red	4:OXX XXX XOX=Green, White	1:XOO XXX OXX=Blue, Red, Yellow	2:XXX OXO XXX=Blue
5324	1032	27	7	Blue,Blue,Green,Green,Red,Red,White,Yellow	3:XXX XOO XXX=Green, Red	4:XXO XXX XOX=Blue, White	1:XXO OXX OXX=Blue, Green, Red	2:XOX XXX XOX=Yellow
5325	1032	27	8	Blue,Blue,Green,Green,Red,Red,White,Yellow	4:OXX XXX XOX=Blue, Yellow	3:XXX XOX XOX=Red, White	2:XXX OXO XXX=Green, Green	1:OXX XXO XXO=Blue, Red
5326	1032	27	9	Blue,Blue,Green,Green,Red,Red,White,Yellow	4:XXO XXX XOX=Blue, Blue	3:XXX XOX XOX=Red, White	2:XXX OXO XXX=Green, Green	1:OXX XXX XOO=Red, Yellow
5327	1033	27	1	Blue,Blue,Green,Green,Red,White,White,Yellow	1:XXO XXX OOX=Blue, Blue, White	3:XXX XOX XOX=Red, White	2:XXX OXO XXX=Green, Green	4:OXX XXX XOX=Yellow
5328	1033	27	2	Blue,Blue,Green,Green,Red,White,White,Yellow	1:XXO OXX OXX=Blue, Red, White	4:XOX XXX OXX=Blue	2:XXX OXO XXX=Green, Green	3:XXX XOX XOX=White, Yellow
5329	1033	27	3	Blue,Blue,Green,Green,Red,White,White,Yellow	1:XXO OXX OXX=Blue, Red, White	4:XXX XXO OXX=Blue, Yellow	2:XXX OXO XXX=Green, Green	3:XOX XOX XXX=White
5330	1033	27	4	Blue,Blue,Green,Green,Red,White,White,Yellow	2:XOX XXX XOX=Blue	3:XXX XOO XXX=Red, Yellow	1:OXX OXX XXO=Green, White, White	4:XXX XXO OXX=Blue, Green
5331	1033	27	5	Blue,Blue,Green,Green,Red,White,White,Yellow	2:XOX XXX XOX=Blue	4:OXX XXX XOX=Green, White	1:XXO OXX OXX=Blue, Green, Red	3:XXX XOX XOX=White, Yellow
5332	1033	27	6	Blue,Blue,Green,Green,Red,White,White,Yellow	3:XXX XOO XXX=Green, Red	1:XXO XXX OOX=Blue, Blue, White	4:OXX XXO XXX=Green, White	2:XOX XXX XOX=Yellow
5333	1033	27	7	Blue,Blue,Green,Green,Red,White,White,Yellow	3:XXX XOO XXX=Green, Red	4:XXX XXO OXX=Blue, Yellow	1:OXX OXX XXO=Green, White, White	2:XXX OXO XXX=Blue
5334	1033	27	8	Blue,Blue,Green,Green,Red,White,White,Yellow	4:OXX XXO XXX=Red, Yellow	1:XXO XXX OOX=Blue, Blue, White	2:XXX OXO XXX=Green, Green	3:XOX XOX XXX=White
5335	1033	27	9	Blue,Blue,Green,Green,Red,White,White,Yellow	4:XXX XXO OXX=Red, White	1:XOO XXX OXX=Blue, Blue	2:XXX OXO XXX=Green, Green	3:XXX XOX XOX=White, Yellow
5336	1033	27	10	Blue,Blue,Green,Green,Red,White,White,Yellow	4:XXX XXO OXX=Red, White	1:XXO XXO OXX=Blue, Blue, Yellow	2:XXX OXO XXX=Green, Green	3:XOX XOX XXX=White
5337	1033	27	11	Blue,Blue,Green,Green,Red,White,White,Yellow	4:XXO OXX XXX=Blue, Red	1:OXX XXX XOO=Green, Green, White	2:XOX XXX XOX=Yellow	3:XXX XOO XXX=Blue, White
5338	1034	27	1	Blue,Blue,Green,Green,Red,White,Yellow,Yellow	1:OXX XXX XOO=Blue, Yellow, Yellow	3:XXX XOX XOX=Red, White	2:XXX OXO XXX=Green, Green	4:OXX XXO XXX=Blue
5339	1034	27	2	Blue,Blue,Green,Green,Red,White,Yellow,Yellow	1:XXO XXX OOX=Blue, Blue, White	3:XXX XOO XXX=Red, Yellow	2:XXX OXO XXX=Green, Green	4:OXX XXX XOX=Yellow
5340	1034	27	3	Blue,Blue,Green,Green,Red,White,Yellow,Yellow	1:OXX OXX XXO=Red, Yellow, Yellow	4:XOX XXX OXX=Blue	2:XXX OXO XXX=Green, Green	3:XXX XOO XXX=Blue, White
5341	1034	27	4	Blue,Blue,Green,Green,Red,White,Yellow,Yellow	2:XOX XXX XOX=Blue	4:OXX XXO XXX=Green, Yellow	1:XXO OXX OXX=Blue, Green, Red	3:XXX XOX XOX=White, Yellow
5342	1034	27	5	Blue,Blue,Green,Green,Red,White,Yellow,Yellow	3:XXX XOO XXX=Green, Red	1:XXO XXO OXX=Blue, Blue, Yellow	4:OXX XXO XXX=Green, White	2:XOX XXX XOX=Yellow
5343	1034	27	6	Blue,Blue,Green,Green,Red,White,Yellow,Yellow	3:XXX XOX XOX=Blue, Green	4:OXX XXX XOX=Green, White	1:XOO XXX OXX=Blue, Red, Yellow	2:XOX XXX XOX=Yellow
5344	1034	27	7	Blue,Blue,Green,Green,Red,White,Yellow,Yellow	4:OXX XXO XXX=Red, Yellow	1:XOO XXX OXX=Blue, Blue	2:XXX OXO XXX=Green, Green	3:XXX XOX XOX=White, Yellow
5345	1034	27	8	Blue,Blue,Green,Green,Red,White,Yellow,Yellow	4:OXX XXO XXX=Red, Yellow	1:XXO XXO OXX=Blue, Blue, Yellow	2:XXX OXO XXX=Green, Green	3:XOX XOX XXX=White
5346	1034	27	9	Blue,Blue,Green,Green,Red,White,Yellow,Yellow	4:XXO OXX XXX=Blue, Red	1:OXX XXO XXO=Green, Green, Yellow	2:XOX XXX XOX=Yellow	3:XXX XOO XXX=Blue, White
5347	1035	27	1	Blue,Blue,Green,Red,Red,Red,White,Yellow	1:XXO OXX OXX=Blue, Red, White	3:XXX XOO XXX=Red, Yellow	4:XXO OXX XXX=Green, Red	2:XXX OXO XXX=Blue
5348	1035	27	2	Blue,Blue,Green,Red,Red,Red,White,Yellow	2:XXX OXO XXX=Red, Red	1:XOO XXX OXX=Blue, Blue	4:XXO OXX XXX=Green, Red	3:XXX XOX XOX=White, Yellow
5349	1035	27	3	Blue,Blue,Green,Red,Red,Red,White,Yellow	2:XXX OXO XXX=Red, Red	1:XXO XXO OXX=Blue, Blue, Yellow	4:XXO OXX XXX=Green, Red	3:XOX XOX XXX=White
5350	1035	27	4	Blue,Blue,Green,Red,Red,Red,White,Yellow	2:XXX OXO XXX=Red, Red	3:XXX XOX XOX=Red, White	4:XOX XXX OXX=Blue, Yellow	1:XXO XXO OXX=Blue, Green
